instance,scenarios,sp_time,labels_frac,replica,W,B,bound,pulse_time,total_time,objective,validation
RI1,50,0.265,1.5,8,68916,41158,49,0.001691,0.266691,18,TRUE
RI1,50,0.265,1.5,9,68916,41158,49,0.001802,0.266802,18,TRUE
RI1,50,0.265,2,0,68916,41158,49,0.001649,0.266649,18,TRUE
RI1,50,0.265,2,1,68916,41158,49,0.001837,0.266837,18,TRUE
RI1,50,0.265,2,2,68916,41158,49,0.001913,0.266913,18,TRUE
RI1,50,0.265,2,3,68916,41158,49,0.001715,0.266715,18,TRUE
RI1,50,0.265,2,4,68916,41158,49,0.001837,0.266837,18,TRUE
RI1,50,0.265,2,5,68916,41158,49,0.001795,0.266795,18,TRUE
RI1,50,0.265,2,6,68916,41158,49,0.001761,0.266761,18,TRUE
RI1,50,0.265,2,7,68916,41158,49,0.001748,0.266748,18,TRUE
RI1,50,0.265,2,8,68916,41158,49,0.001906,0.266906,18,TRUE
RI1,50,0.265,2,9,68916,41158,49,0.001566,0.266566,18,TRUE
RI1,50,0.266,0.5,0,68916,57812,50,0.002684,0.268684,50,TRUE
RI1,50,0.266,0.5,1,68916,57812,50,0.002112,0.268112,50,TRUE
RI1,50,0.266,0.5,2,68916,57812,50,0.002129,0.268129,50,TRUE
RI1,50,0.266,0.5,3,68916,57812,50,0.002032,0.268032,50,TRUE
RI1,50,0.266,0.5,4,68916,57812,50,0.001895,0.267895,50,TRUE
RI1,50,0.266,0.5,5,68916,57812,50,0.001974,0.267974,50,TRUE
RI1,50,0.266,0.5,6,68916,57812,50,0.001927,0.267927,50,TRUE
RI1,50,0.266,0.5,7,68916,57812,50,0.00239,0.26839,50,TRUE
RI1,50,0.266,0.5,8,68916,57812,50,0.002094,0.268094,50,TRUE
RI1,50,0.266,0.5,9,68916,57812,50,0.001693,0.267693,50,TRUE
RI1,50,0.266,1,0,68916,57812,50,0.001875,0.267875,50,TRUE
RI1,50,0.266,1,1,68916,57812,50,0.001464,0.267464,50,TRUE
RI1,50,0.266,1,2,68916,57812,50,0.00179,0.26779,50,TRUE
RI1,50,0.266,1,3,68916,57812,50,0.001551,0.267551,50,TRUE
RI1,50,0.266,1,4,68916,57812,50,0.001624,0.267624,50,TRUE
RI1,50,0.266,1,5,68916,57812,50,0.001962,0.267962,50,TRUE
RI1,50,0.266,1,6,68916,57812,50,0.001721,0.267721,50,TRUE
RI1,50,0.266,1,7,68916,57812,50,0.001885,0.267885,50,TRUE
RI1,50,0.266,1,8,68916,57812,50,0.001846,0.267846,50,TRUE
RI1,50,0.266,1,9,68916,57812,50,0.00211,0.26811,50,TRUE
RI1,50,0.266,1.5,0,68916,57812,50,0.003308,0.269308,50,TRUE
RI1,50,0.266,1.5,1,68916,57812,50,0.001892,0.267892,50,TRUE
RI1,50,0.266,1.5,2,68916,57812,50,0.001814,0.267814,50,TRUE
RI1,50,0.266,1.5,3,68916,57812,50,0.00169,0.26769,50,TRUE
RI1,50,0.266,1.5,4,68916,57812,50,0.001634,0.267634,50,TRUE
RI1,50,0.266,1.5,5,68916,57812,50,0.001895,0.267895,50,TRUE
RI1,50,0.266,1.5,6,68916,57812,50,0.001777,0.267777,50,TRUE
RI1,50,0.266,1.5,7,68916,57812,50,0.001941,0.267941,50,TRUE
RI1,50,0.266,1.5,8,68916,57812,50,0.001775,0.267775,50,TRUE
RI1,50,0.266,1.5,9,68916,57812,50,0.001762,0.267762,50,TRUE
RI1,50,0.266,2,0,68916,57812,50,0.001748,0.267748,50,TRUE
RI1,50,0.266,2,1,68916,57812,50,0.002009,0.268009,50,TRUE
RI1,50,0.266,2,2,68916,57812,50,0.002097,0.268097,50,TRUE
RI1,50,0.266,2,3,68916,57812,50,0.001759,0.267759,50,TRUE
RI1,50,0.266,2,4,68916,57812,50,0.001782,0.267782,50,TRUE
RI1,50,0.266,2,5,68916,57812,50,0.001792,0.267792,50,TRUE
RI1,50,0.266,2,6,68916,57812,50,0.001659,0.267659,50,TRUE
RI1,50,0.266,2,7,68916,57812,50,0.001706,0.267706,50,TRUE
RI1,50,0.266,2,8,68916,57812,50,0.001498,0.267498,50,TRUE
RI1,50,0.266,2,9,68916,57812,50,0.001562,0.267562,50,TRUE
RI1,50,0.25,0.5,0,80131,46765,50,0.004691,0.254691,32,TRUE
RI1,50,0.25,0.5,1,80131,46765,50,0.004077,0.254077,32,TRUE
RI1,50,0.25,0.5,2,80131,46765,50,0.004092,0.254092,32,TRUE
RI1,50,0.25,0.5,3,80131,46765,50,0.00338,0.25338,32,TRUE
RI1,50,0.25,0.5,4,80131,46765,50,0.003346,0.253346,32,TRUE
RI1,50,0.25,0.5,5,80131,46765,50,0.003542,0.253542,32,TRUE
RI1,50,0.25,0.5,6,80131,46765,50,0.003463,0.253463,32,TRUE
RI1,50,0.25,0.5,7,80131,46765,50,0.002575,0.252575,32,TRUE
RI1,50,0.25,0.5,8,80131,46765,50,0.002979,0.252979,32,TRUE
RI1,50,0.25,0.5,9,80131,46765,50,0.003163,0.253163,32,TRUE
RI1,50,0.25,1,0,80131,46765,50,0.003098,0.253098,32,TRUE
RI1,50,0.25,1,1,80131,46765,50,0.002792,0.252792,32,TRUE
RI1,50,0.25,1,2,80131,46765,50,0.002656,0.252656,32,TRUE
RI1,50,0.25,1,3,80131,46765,50,0.00279,0.25279,32,TRUE
RI1,50,0.25,1,4,80131,46765,50,0.002926,0.252926,32,TRUE
RI1,50,0.25,1,5,80131,46765,50,0.002741,0.252741,32,TRUE
RI1,50,0.25,1,6,80131,46765,50,0.002957,0.252957,32,TRUE
RI1,50,0.25,1,7,80131,46765,50,0.002652,0.252652,32,TRUE
RI1,50,0.25,1,8,80131,46765,50,0.003013,0.253013,32,TRUE
RI1,50,0.25,1,9,80131,46765,50,0.002839,0.252839,32,TRUE
RI1,50,0.25,1.5,0,80131,46765,50,0.002355,0.252355,32,TRUE
RI1,50,0.25,1.5,1,80131,46765,50,0.003512,0.253512,32,TRUE
RI1,50,0.25,1.5,2,80131,46765,50,0.002731,0.252731,32,TRUE
RI1,50,0.25,1.5,3,80131,46765,50,0.003031,0.253031,32,TRUE
RI1,50,0.25,1.5,4,80131,46765,50,0.003222,0.253222,32,TRUE
RI1,50,0.25,1.5,5,80131,46765,50,0.002932,0.252932,32,TRUE
RI1,50,0.25,1.5,6,80131,46765,50,0.00333,0.25333,32,TRUE
RI1,50,0.25,1.5,7,80131,46765,50,0.002867,0.252867,32,TRUE
RI1,50,0.25,1.5,8,80131,46765,50,0.00278,0.25278,32,TRUE
RI1,50,0.25,1.5,9,80131,46765,50,0.002882,0.252882,32,TRUE
RI1,50,0.25,2,0,80131,46765,50,0.0024,0.2524,32,TRUE
RI1,50,0.25,2,1,80131,46765,50,0.002605,0.252605,32,TRUE
RI1,50,0.25,2,2,80131,46765,50,0.003783,0.253783,32,TRUE
RI1,50,0.25,2,3,80131,46765,50,0.002586,0.252586,32,TRUE
RI1,50,0.25,2,4,80131,46765,50,0.002917,0.252917,32,TRUE
RI1,50,0.25,2,5,80131,46765,50,0.002912,0.252912,32,TRUE
RI1,50,0.25,2,6,80131,46765,50,0.003095,0.253095,32,TRUE
RI1,50,0.25,2,7,80131,46765,50,0.00321,0.25321,32,TRUE
RI1,50,0.25,2,8,80131,46765,50,0.003652,0.253652,32,TRUE
RI1,50,0.25,2,9,80131,46765,50,0.00326,0.25326,32,TRUE
RI1,50,0.297,0.5,0,80131,66784,50,0.000149,0.297149,50,TRUE
RI1,50,0.297,0.5,1,80131,66784,50,0.000072,0.297072,50,TRUE
RI1,50,0.297,0.5,2,80131,66784,50,0.000045,0.297045,50,TRUE
RI1,50,0.297,0.5,3,80131,66784,50,0.000045,0.297045,50,TRUE
RI1,50,0.297,0.5,4,80131,66784,50,0.000116,0.297116,50,TRUE
RI1,50,0.297,0.5,5,80131,66784,50,0.000075,0.297075,50,TRUE
RI1,50,0.297,0.5,6,80131,66784,50,0.000057,0.297057,50,TRUE
RI1,50,0.297,0.5,7,80131,66784,50,0.000127,0.297127,50,TRUE
RI1,50,0.297,0.5,8,80131,66784,50,0.000079,0.297079,50,TRUE
RI1,50,0.297,0.5,9,80131,66784,50,0.000056,0.297056,50,TRUE
RI1,50,0.297,1,0,80131,66784,50,0.000077,0.297077,50,TRUE
RI1,50,0.297,1,1,80131,66784,50,0.000074,0.297074,50,TRUE
RI1,50,0.297,1,2,80131,66784,50,0.000053,0.297053,50,TRUE
RI1,50,0.297,1,3,80131,66784,50,0.000089,0.297089,50,TRUE
RI1,50,0.297,1,4,80131,66784,50,0.000075,0.297075,50,TRUE
RI1,50,0.297,1,5,80131,66784,50,0.000077,0.297077,50,TRUE
RI1,50,0.297,1,6,80131,66784,50,0.000087,0.297087,50,TRUE
RI1,50,0.297,1,7,80131,66784,50,0.000109,0.297109,50,TRUE
RI1,50,0.297,1,8,80131,66784,50,0.000064,0.297064,50,TRUE
RI1,50,0.297,1,9,80131,66784,50,0.000088,0.297088,50,TRUE
RI1,50,0.297,1.5,0,80131,66784,50,0.000087,0.297087,50,TRUE
RI1,50,0.297,1.5,1,80131,66784,50,0.000064,0.297064,50,TRUE
RI1,50,0.297,1.5,2,80131,66784,50,0.000105,0.297105,50,TRUE
RI1,50,0.297,1.5,3,80131,66784,50,0.000051,0.297051,50,TRUE
RI1,50,0.297,1.5,4,80131,66784,50,0.000077,0.297077,50,TRUE
RI1,50,0.297,1.5,5,80131,66784,50,0.000048,0.297048,50,TRUE
RI1,50,0.297,1.5,6,80131,66784,50,0.00008,0.29708,50,TRUE
RI1,50,0.297,1.5,7,80131,66784,50,0.000081,0.297081,50,TRUE
RI1,50,0.297,1.5,8,80131,66784,50,0.000053,0.297053,50,TRUE
RI1,50,0.297,1.5,9,80131,66784,50,0.000067,0.297067,50,TRUE
RI1,50,0.297,2,0,80131,66784,50,0.000054,0.297054,50,TRUE
RI1,50,0.297,2,1,80131,66784,50,0.000047,0.297047,50,TRUE
RI1,50,0.297,2,2,80131,66784,50,0.000051,0.297051,50,TRUE
RI1,50,0.297,2,3,80131,66784,50,0.000155,0.297155,50,TRUE
RI1,50,0.297,2,4,80131,66784,50,0.000079,0.297079,50,TRUE
RI1,50,0.297,2,5,80131,66784,50,0.000089,0.297089,50,TRUE
RI1,50,0.297,2,6,80131,66784,50,0.000051,0.297051,50,TRUE
RI1,50,0.297,2,7,80131,66784,50,0.000059,0.297059,50,TRUE
RI1,50,0.297,2,8,80131,66784,50,0.000042,0.297042,50,TRUE
RI1,50,0.297,2,9,80131,66784,50,0.00004,0.29704,50,TRUE
RI1,100,0.562,0.5,0,61357,37378,79,0.005022,0.567022,5,TRUE
RI1,100,0.562,0.5,1,61357,37378,79,0.004419,0.566419,5,TRUE
RI1,100,0.562,0.5,2,61357,37378,79,0.0042,0.5662,5,TRUE
RI1,100,0.562,0.5,3,61357,37378,79,0.004457,0.566457,5,TRUE
RI1,100,0.562,0.5,4,61357,37378,79,0.004618,0.566618,5,TRUE
RI1,100,0.562,0.5,5,61357,37378,79,0.004861,0.566861,5,TRUE
RI1,100,0.562,0.5,6,61357,37378,79,0.004595,0.566595,5,TRUE
RI1,100,0.562,0.5,7,61357,37378,79,0.00516,0.56716,5,TRUE
RI1,100,0.562,0.5,8,61357,37378,79,0.004183,0.566183,5,TRUE
RI1,100,0.562,0.5,9,61357,37378,79,0.004108,0.566108,5,TRUE
RI1,100,0.562,1,0,61357,37378,79,0.004277,0.566277,5,TRUE
RI1,100,0.562,1,1,61357,37378,79,0.004253,0.566253,5,TRUE
RI1,100,0.562,1,2,61357,37378,79,0.005044,0.567044,5,TRUE
RI1,100,0.562,1,3,61357,37378,79,0.004331,0.566331,5,TRUE
RI1,100,0.562,1,4,61357,37378,79,0.004749,0.566749,5,TRUE
RI1,100,0.562,1,5,61357,37378,79,0.003987,0.565987,5,TRUE
RI1,100,0.562,1,6,61357,37378,79,0.004114,0.566114,5,TRUE
RI1,100,0.562,1,7,61357,37378,79,0.003631,0.565631,5,TRUE
RI1,100,0.562,1,8,61357,37378,79,0.011828,0.573828,5,TRUE
RI1,100,0.562,1,9,61357,37378,79,0.004616,0.566616,5,TRUE
RI1,100,0.562,1.5,0,61357,37378,79,0.004032,0.566032,5,TRUE
RI1,100,0.562,1.5,1,61357,37378,79,0.004156,0.566156,5,TRUE
RI1,100,0.562,1.5,2,61357,37378,79,0.003883,0.565883,5,TRUE
RI1,100,0.562,1.5,3,61357,37378,79,0.00394,0.56594,5,TRUE
RI1,100,0.562,1.5,4,61357,37378,79,0.0043,0.5663,5,TRUE
RI1,100,0.562,1.5,5,61357,37378,79,0.004843,0.566843,5,TRUE
RI1,100,0.562,1.5,6,61357,37378,79,0.006199,0.568199,5,TRUE
RI1,100,0.562,1.5,7,61357,37378,79,0.004253,0.566253,5,TRUE
RI1,100,0.562,1.5,8,61357,37378,79,0.003948,0.565948,5,TRUE
RI1,100,0.562,1.5,9,61357,37378,79,0.004378,0.566378,5,TRUE
RI1,100,0.562,2,0,61357,37378,79,0.004442,0.566442,5,TRUE
RI1,100,0.562,2,1,61357,37378,79,0.004038,0.566038,5,TRUE
RI1,100,0.562,2,2,61357,37378,79,0.004124,0.566124,5,TRUE
RI1,100,0.562,2,3,61357,37378,79,0.004426,0.566426,5,TRUE
RI1,100,0.562,2,4,61357,37378,79,0.004679,0.566679,5,TRUE
RI1,100,0.562,2,5,61357,37378,79,0.005037,0.567037,5,TRUE
RI1,100,0.562,2,6,61357,37378,79,0.004409,0.566409,5,TRUE
RI1,100,0.562,2,7,61357,37378,79,0.004483,0.566483,5,TRUE
RI1,100,0.562,2,8,61357,37378,79,0.004864,0.566864,5,TRUE
RI1,100,0.562,2,9,61357,37378,79,0.005062,0.567062,5,TRUE
RI1,100,0.594,0.5,0,61357,51765,100,0.010372,0.604372,61,TRUE
RI1,100,0.594,0.5,1,61357,51765,100,0.009725,0.603725,61,TRUE
RI1,100,0.594,0.5,2,61357,51765,100,0.008506,0.602506,61,TRUE
RI1,100,0.594,0.5,3,61357,51765,100,0.007999,0.601999,61,TRUE
RI1,100,0.594,0.5,4,61357,51765,100,0.008105,0.602105,61,TRUE
RI1,100,0.594,0.5,5,61357,51765,100,0.007967,0.601967,61,TRUE
RI1,100,0.594,0.5,6,61357,51765,100,0.008564,0.602563,61,TRUE
RI1,100,0.594,0.5,7,61357,51765,100,0.007805,0.601805,61,TRUE
RI1,100,0.594,0.5,8,61357,51765,100,0.00805,0.60205,61,TRUE
RI1,100,0.594,0.5,9,61357,51765,100,0.008066,0.602066,61,TRUE
RI1,100,0.594,1,0,61357,51765,100,0.008107,0.602107,61,TRUE
RI1,100,0.594,1,1,61357,51765,100,0.008807,0.602807,61,TRUE
RI1,100,0.594,1,2,61357,51765,100,0.008375,0.602375,61,TRUE
RI1,100,0.594,1,3,61357,51765,100,0.008039,0.602039,61,TRUE
RI1,100,0.594,1,4,61357,51765,100,0.008247,0.602247,61,TRUE
RI1,100,0.594,1,5,61357,51765,100,0.008765,0.602765,61,TRUE
RI1,100,0.594,1,6,61357,51765,100,0.00877,0.60277,61,TRUE
RI1,100,0.594,1,7,61357,51765,100,0.008989,0.602989,61,TRUE
RI1,100,0.594,1,8,61357,51765,100,0.008922,0.602922,61,TRUE
RI1,100,0.594,1,9,61357,51765,100,0.008769,0.602769,61,TRUE
RI1,100,0.594,1.5,0,61357,51765,100,0.008889,0.602888,61,TRUE
RI1,100,0.594,1.5,1,61357,51765,100,0.008194,0.602193,61,TRUE
RI1,100,0.594,1.5,2,61357,51765,100,0.008883,0.602883,61,TRUE
RI1,100,0.594,1.5,3,61357,51765,100,0.008939,0.602939,61,TRUE
RI1,100,0.594,1.5,4,61357,51765,100,0.00902,0.60302,61,TRUE
RI1,100,0.594,1.5,5,61357,51765,100,0.009794,0.603794,61,TRUE
RI1,100,0.594,1.5,6,61357,51765,100,0.008644,0.602644,61,TRUE
RI1,100,0.594,1.5,7,61357,51765,100,0.009338,0.603338,61,TRUE
RI1,100,0.594,1.5,8,61357,51765,100,0.009241,0.603241,61,TRUE
RI1,100,0.594,1.5,9,61357,51765,100,0.008886,0.602886,61,TRUE
RI1,100,0.594,2,0,61357,51765,100,0.008767,0.602767,61,TRUE
RI1,100,0.594,2,1,61357,51765,100,0.008235,0.602235,61,TRUE
RI1,100,0.594,2,2,61357,51765,100,0.008259,0.602259,61,TRUE
RI1,100,0.594,2,3,61357,51765,100,0.008658,0.602658,61,TRUE
RI1,100,0.594,2,4,61357,51765,100,0.008876,0.602876,61,TRUE
RI1,100,0.594,2,5,61357,51765,100,0.009308,0.603308,61,TRUE
RI1,100,0.594,2,6,61357,51765,100,0.008259,0.602259,61,TRUE
RI1,100,0.594,2,7,61357,51765,100,0.008326,0.602326,61,TRUE
RI1,100,0.594,2,8,61357,51765,100,0.009086,0.603085,61,TRUE
RI1,100,0.594,2,9,61357,51765,100,0.007891,0.601891,61,TRUE
RI1,100,0.578,0.5,0,70744,42072,100,0.006129,0.584129,34,TRUE
RI1,100,0.578,0.5,1,70744,42072,100,0.004748,0.582748,34,TRUE
RI1,100,0.578,0.5,2,70744,42072,100,0.004446,0.582446,34,TRUE
RI1,100,0.578,0.5,3,70744,42072,100,0.004673,0.582673,34,TRUE
RI1,100,0.578,0.5,4,70744,42072,100,0.004747,0.582747,34,TRUE
RI1,100,0.578,0.5,5,70744,42072,100,0.004585,0.582585,34,TRUE
RI1,100,0.578,0.5,6,70744,42072,100,0.004738,0.582738,34,TRUE
RI1,100,0.578,0.5,7,70744,42072,100,0.004454,0.582454,34,TRUE
RI1,100,0.578,0.5,8,70744,42072,100,0.004509,0.582509,34,TRUE
RI1,100,0.578,0.5,9,70744,42072,100,0.004614,0.582614,34,TRUE
RI1,100,0.578,1,0,70744,42072,100,0.004957,0.582957,34,TRUE
RI1,100,0.578,1,1,70744,42072,100,0.00546,0.58346,34,TRUE
RI1,100,0.578,1,2,70744,42072,100,0.004728,0.582728,34,TRUE
RI1,100,0.578,1,3,70744,42072,100,0.004921,0.582921,34,TRUE
RI1,100,0.578,1,4,70744,42072,100,0.004742,0.582742,34,TRUE
RI1,100,0.578,1,5,70744,42072,100,0.004532,0.582532,34,TRUE
RI1,100,0.578,1,6,70744,42072,100,0.004696,0.582696,34,TRUE
RI1,100,0.578,1,7,70744,42072,100,0.004798,0.582798,34,TRUE
RI1,100,0.578,1,8,70744,42072,100,0.004768,0.582768,34,TRUE
RI1,100,0.578,1,9,70744,42072,100,0.005979,0.583979,34,TRUE
RI1,100,0.578,1.5,0,70744,42072,100,0.004675,0.582675,34,TRUE
RI1,100,0.578,1.5,1,70744,42072,100,0.004813,0.582813,34,TRUE
RI1,100,0.578,1.5,2,70744,42072,100,0.00495,0.58295,34,TRUE
RI1,100,0.578,1.5,3,70744,42072,100,0.005024,0.583023,34,TRUE
RI1,100,0.578,1.5,4,70744,42072,100,0.005013,0.583013,34,TRUE
RI1,100,0.578,1.5,5,70744,42072,100,0.004945,0.582945,34,TRUE
RI1,100,0.578,1.5,6,70744,42072,100,0.005139,0.583139,34,TRUE
RI1,100,0.578,1.5,7,70744,42072,100,0.005007,0.583007,34,TRUE
RI1,100,0.578,1.5,8,70744,42072,100,0.004617,0.582617,34,TRUE
RI1,100,0.578,1.5,9,70744,42072,100,0.004625,0.582625,34,TRUE
RI1,100,0.578,2,0,70744,42072,100,0.004777,0.582777,34,TRUE
RI1,100,0.578,2,1,70744,42072,100,0.00456,0.58256,34,TRUE
RI1,100,0.578,2,2,70744,42072,100,0.004734,0.582734,34,TRUE
RI1,100,0.578,2,3,70744,42072,100,0.004411,0.58241,34,TRUE
RI1,100,0.578,2,4,70744,42072,100,0.004588,0.582588,34,TRUE
RI1,100,0.578,2,5,70744,42072,100,0.0044,0.5824,34,TRUE
RI1,100,0.578,2,6,70744,42072,100,0.004869,0.582869,34,TRUE
RI1,100,0.578,2,7,70744,42072,100,0.00442,0.58242,34,TRUE
RI1,100,0.578,2,8,70744,42072,100,0.004951,0.582951,34,TRUE
RI1,100,0.578,2,9,70744,42072,100,0.004154,0.582154,34,TRUE
RI1,100,0.609,0.5,0,70744,59275,100,0.007557,0.616557,98,TRUE
RI1,100,0.609,0.5,1,70744,59275,100,0.006803,0.615803,98,TRUE
RI1,100,0.609,0.5,2,70744,59275,100,0.007541,0.616541,98,TRUE
RI1,100,0.609,0.5,3,70744,59275,100,0.006307,0.615307,98,TRUE
RI1,100,0.609,0.5,4,70744,59275,100,0.006013,0.615013,98,TRUE
RI1,100,0.609,0.5,5,70744,59275,100,0.00592,0.61492,98,TRUE
RI1,100,0.609,0.5,6,70744,59275,100,0.006144,0.615144,98,TRUE
RI1,100,0.609,0.5,7,70744,59275,100,0.005624,0.614624,98,TRUE
RI1,100,0.609,0.5,8,70744,59275,100,0.00704,0.61604,98,TRUE
RI1,100,0.609,0.5,9,70744,59275,100,0.006638,0.615638,98,TRUE
RI1,100,0.609,1,0,70744,59275,100,0.006071,0.615071,98,TRUE
RI1,100,0.609,1,1,70744,59275,100,0.008526,0.617526,98,TRUE
RI1,100,0.609,1,2,70744,59275,100,0.007686,0.616686,98,TRUE
RI1,100,0.609,1,3,70744,59275,100,0.006225,0.615225,98,TRUE
RI1,100,0.609,1,4,70744,59275,100,0.007783,0.616783,98,TRUE
RI1,100,0.609,1,5,70744,59275,100,0.006384,0.615384,98,TRUE
RI1,100,0.609,1,6,70744,59275,100,0.006591,0.615591,98,TRUE
RI1,100,0.609,1,7,70744,59275,100,0.006118,0.615118,98,TRUE
RI1,100,0.609,1,8,70744,59275,100,0.006027,0.615027,98,TRUE
RI1,100,0.609,1,9,70744,59275,100,0.007537,0.616536,98,TRUE
RI1,100,0.609,1.5,0,70744,59275,100,0.00646,0.615459,98,TRUE
RI1,100,0.609,1.5,1,70744,59275,100,0.006691,0.615691,98,TRUE
RI1,100,0.609,1.5,2,70744,59275,100,0.005912,0.614912,98,TRUE
RI1,100,0.609,1.5,3,70744,59275,100,0.006066,0.615066,98,TRUE
RI1,100,0.609,1.5,4,70744,59275,100,0.006021,0.615021,98,TRUE
RI1,100,0.609,1.5,5,70744,59275,100,0.007806,0.616806,98,TRUE
RI1,100,0.609,1.5,6,70744,59275,100,0.007242,0.616242,98,TRUE
RI1,100,0.609,1.5,7,70744,59275,100,0.00587,0.61487,98,TRUE
RI1,100,0.609,1.5,8,70744,59275,100,0.006391,0.615391,98,TRUE
RI1,100,0.609,1.5,9,70744,59275,100,0.006136,0.615136,98,TRUE
RI1,100,0.609,2,0,70744,59275,100,0.006394,0.615394,98,TRUE
RI1,100,0.609,2,1,70744,59275,100,0.006935,0.615935,98,TRUE
RI1,100,0.609,2,2,70744,59275,100,0.006758,0.615758,98,TRUE
RI1,100,0.609,2,3,70744,59275,100,0.006423,0.615423,98,TRUE
RI1,100,0.609,2,4,70744,59275,100,0.006301,0.615301,98,TRUE
RI1,100,0.609,2,5,70744,59275,100,0.007127,0.616127,98,TRUE
RI1,100,0.609,2,6,70744,59275,100,0.006837,0.615837,98,TRUE
RI1,100,0.609,2,7,70744,59275,100,0.007059,0.616059,98,TRUE
RI1,100,0.609,2,8,70744,59275,100,0.006453,0.615453,98,TRUE
RI1,100,0.609,2,9,70744,59275,100,0.006026,0.615026,98,TRUE
RI1,100,0.625,0.5,0,80131,46765,100,0.007958,0.632958,56,TRUE
RI1,100,0.625,0.5,1,80131,46765,100,0.006682,0.631682,56,TRUE
RI1,100,0.625,0.5,2,80131,46765,100,0.008417,0.633417,56,TRUE
RI1,100,0.625,0.5,3,80131,46765,100,0.007639,0.632639,56,TRUE
RI1,100,0.625,0.5,4,80131,46765,100,0.007656,0.632656,56,TRUE
RI1,100,0.625,0.5,5,80131,46765,100,0.007157,0.632157,56,TRUE
RI1,100,0.625,0.5,6,80131,46765,100,0.00697,0.63197,56,TRUE
RI1,100,0.625,0.5,7,80131,46765,100,0.007221,0.632221,56,TRUE
RI1,100,0.625,0.5,8,80131,46765,100,0.007463,0.632463,56,TRUE
RI1,100,0.625,0.5,9,80131,46765,100,0.006182,0.631182,56,TRUE
RI1,100,0.625,1,0,80131,46765,100,0.007809,0.632809,56,TRUE
RI1,100,0.625,1,1,80131,46765,100,0.007394,0.632394,56,TRUE
RI1,100,0.625,1,2,80131,46765,100,0.007037,0.632037,56,TRUE
RI1,100,0.625,1,3,80131,46765,100,0.007983,0.632983,56,TRUE
RI1,100,0.625,1,4,80131,46765,100,0.00686,0.63186,56,TRUE
RI1,100,0.625,1,5,80131,46765,100,0.007208,0.632208,56,TRUE
RI1,100,0.625,1,6,80131,46765,100,0.007373,0.632373,56,TRUE
RI1,100,0.625,1,7,80131,46765,100,0.007537,0.632537,56,TRUE
RI1,100,0.625,1,8,80131,46765,100,0.007023,0.632023,56,TRUE
RI1,100,0.625,1,9,80131,46765,100,0.007546,0.632546,56,TRUE
RI1,100,0.625,1.5,0,80131,46765,100,0.006243,0.631243,56,TRUE
RI1,100,0.625,1.5,1,80131,46765,100,0.007008,0.632008,56,TRUE
RI1,100,0.625,1.5,2,80131,46765,100,0.007853,0.632853,56,TRUE
RI1,100,0.625,1.5,3,80131,46765,100,0.006927,0.631927,56,TRUE
RI1,100,0.625,1.5,4,80131,46765,100,0.007482,0.632482,56,TRUE
RI1,100,0.625,1.5,5,80131,46765,100,0.006703,0.631703,56,TRUE
RI1,100,0.625,1.5,6,80131,46765,100,0.00684,0.63184,56,TRUE
RI1,100,0.625,1.5,7,80131,46765,100,0.008734,0.633734,56,TRUE
RI1,100,0.625,1.5,8,80131,46765,100,0.007586,0.632586,56,TRUE
RI1,100,0.625,1.5,9,80131,46765,100,0.006902,0.631902,56,TRUE
RI1,100,0.625,2,0,80131,46765,100,0.007121,0.632121,56,TRUE
RI1,100,0.625,2,1,80131,46765,100,0.006679,0.631679,56,TRUE
RI1,100,0.625,2,2,80131,46765,100,0.007345,0.632345,56,TRUE
RI1,100,0.625,2,3,80131,46765,100,0.008151,0.633151,56,TRUE
RI1,100,0.625,2,4,80131,46765,100,0.006223,0.631223,56,TRUE
RI1,100,0.625,2,5,80131,46765,100,0.007313,0.632313,56,TRUE
RI1,100,0.625,2,6,80131,46765,100,0.007538,0.632538,56,TRUE
RI1,100,0.625,2,7,80131,46765,100,0.006631,0.631631,56,TRUE
RI1,100,0.625,2,8,80131,46765,100,0.008313,0.633313,56,TRUE
RI1,100,0.625,2,9,80131,46765,100,0.007341,0.632341,56,TRUE
RI1,100,0.687,0.5,0,80131,66784,100,0.00015,0.68715,100,TRUE
RI1,100,0.687,0.5,1,80131,66784,100,0.000096,0.687096,100,TRUE
RI1,100,0.687,0.5,2,80131,66784,100,0.000087,0.687087,100,TRUE
RI1,100,0.687,0.5,3,80131,66784,100,0.000089,0.687089,100,TRUE
RI1,100,0.687,0.5,4,80131,66784,100,0.000127,0.687127,100,TRUE
RI1,100,0.687,0.5,5,80131,66784,100,0.000054,0.687054,100,TRUE
RI1,100,0.687,0.5,6,80131,66784,100,0.000082,0.687082,100,TRUE
RI1,100,0.687,0.5,7,80131,66784,100,0.000106,0.687106,100,TRUE
RI1,100,0.687,0.5,8,80131,66784,100,0.000071,0.687071,100,TRUE
RI1,100,0.687,0.5,9,80131,66784,100,0.000102,0.687102,100,TRUE
RI1,100,0.687,1,0,80131,66784,100,0.00009,0.68709,100,TRUE
RI1,100,0.687,1,1,80131,66784,100,0.000059,0.687059,100,TRUE
RI1,100,0.687,1,2,80131,66784,100,0.000103,0.687103,100,TRUE
RI1,100,0.687,1,3,80131,66784,100,0.000073,0.687073,100,TRUE
RI1,100,0.687,1,4,80131,66784,100,0.000055,0.687055,100,TRUE
RI1,100,0.687,1,5,80131,66784,100,0.000076,0.687076,100,TRUE
RI1,100,0.687,1,6,80131,66784,100,0.000071,0.687071,100,TRUE
